id,iso_a2,country,lifespan,quantifier,country_code,country_name,x2020,x2021,x2022,x2023,x2024,x2025,x2026,x2027,x2028,x2029,x2030,x2031,x2032,x2033,x2034,x2035,x2036,x2037,x2038,x2039,x2040,qpct,totalnets
Full CD: 70% target,MR,Mauritania,1.5,18,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.18,2769586.2
Full CD: 70% target,MR,Mauritania,2,12,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.12,1846390.7999999998
Full CD: 70% target,MR,Mauritania,2.5,9,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.09,1384793.1
Full CD: 70% target,MR,Mauritania,3,7,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.07,1077061.3
Full CD: 70% target,MR,Mauritania,3.5,6,MRT,Mauritania,4498604,4614974,4736139,4862989,4993922,5128142,5264526,5403200,5543996,5686446,5830562,5976298,6123818,6273096,6424062,6576462,6729985,6884282,7038820,7193387,7348229,0.06,923195.3999999999
Full CD: 70% target,MW,Malawi,1,29,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.29,19172220.45
Full CD: 70% target,MW,Malawi,1.5,25,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.25,16527776.25
Full CD: 70% target,MW,Malawi,2,15,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.15,9916665.75
Full CD: 70% target,MW,Malawi,2.5,12,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.12,7933332.600000001
Full CD: 70% target,MW,Malawi,3,9,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.09,5949999.449999999
Full CD: 70% target,MW,Malawi,3.5,8,MWI,Malawi,19377061,19889742,20405317,20931751,21475962,22033992,22601151,23176271,23758548,24347875,24944243,25544608,26148406,26755508,27364192,27975136,28589069,29206646,29825538,30443121,31059544,0.08,5288888.4
Full CD: 70% target,MZ,Mozambique,1,29,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,0.29,31180411.689999998
Full CD: 70% target,MZ,Mozambique,1.5,25,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,0.25,26879665.25
Full CD: 70% target,MZ,Mozambique,2,15,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,0.15,16127799.149999999
Full CD: 70% target,MZ,Mozambique,2.5,12,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,0.12,12902239.32
Full CD: 70% target,MZ,Mozambique,3,9,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,0.09,9676679.489999998
Full CD: 70% target,MZ,Mozambique,3.5,8,MOZ,Mozambique,31178239,32077072,32969517.999999996,33897354,34858402,35834558,36825701,37831124,38849522,39880166,40920707,41972677,43036239,44106698,45186202,46273717,47365952,48466889,49574698,50685124,51800400,0.08,8601492.88
Full CD: 70% target,NE,Niger,1,24,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.24,21115798.32
Full CD: 70% target,NE,Niger,1.5,18,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.18,15836848.74
Full CD: 70% target,NE,Niger,2,12,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.12,10557899.16
Full CD: 70% target,NE,Niger,2.5,9,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.09,7918424.37
Full CD: 70% target,NE,Niger,3,7,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.07,6158774.510000001
Full CD: 70% target,NE,Niger,3.5,6,NER,Niger,24333639,25252722,26207977,27202843,28238972,29315971,30427550,31572965,32753299,33969221,35217942,36498899,37815958,39167074,40551808,41971174,43423749,44909740,46431153,47985369,49566690,0.06,5278949.58
Full CD: 70% target,NG,Nigeria,1,30,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.3,211134090.89999998
Full CD: 70% target,NG,Nigeria,1.5,23,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.23,161869469.69
Full CD: 70% target,NG,Nigeria,2,16,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.16,112604848.48
Full CD: 70% target,NG,Nigeria,2.5,12,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.12,84453636.36
Full CD: 70% target,NG,Nigeria,3,10,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.1,70378030.3
Full CD: 70% target,NG,Nigeria,3.5,8,NGA,Nigeria,208327404,213401323,218541212,223804632,229152217,234573603,240054483,245599161,251201204,256866062,262580425.99999997,268333202,274119414,279925063,285756014,291591598,297416662,303246596,309097424,314949915,320779660,0.08,56302424.24
Full CD: 70% target,RW,Rwanda,1,29,RWA,Rwanda,13146362,13461888,13776698,14094683,14414910,14737248,15061866,15387840,15715617,16045268,16375704,16706697,17038488,17371424,17705321,18040220,18376507,18714064,19051669,19388318,19724007,0.29,12822066.96
Full CD: 70% target,RW,Rwanda,1.5,25,RWA,Rwanda,13146362,13461888,13776698,14094683,14414910,14737248,15061866,15387840,15715617,16045268,16375704,16706697,17038488,17371424,17705321,18040220,18376507,18714064,19051669,19388318,19724007,0.25,11053506
Full CD: 70% target,RW,Rwanda,2,15,RWA,Rwanda,13146362,13461888,13776698,14094683,14414910,14737248,15061866,15387840,15715617,16045268,16375704,16706697,17038488,17371424,17705321,18040220,18376507,18714064,19051669,19388318,19724007,0.15,6632103.6
Full CD: 70% target,RW,Rwanda,2.5,12,RWA,Rwanda,13146362,13461888,13776698,14094683,14414910,14737248,15061866,15387840,15715617,16045268,16375704,16706697,17038488,17371424,17705321,18040220,18376507,18714064,19051669,19388318,19724007,0.12,5305682.88
Full CD: 70% target,RW,Rwanda,3,9,RWA,Rwanda,13146362,13461888,13776698,14094683,14414910,14737248,15061866,15387840,15715617,16045268,16375704,16706697,17038488,17371424,17705321,18040220,18376507,18714064,19051669,19388318,19724007,0.09,3979262.1599999997
Full CD: 70% target,RW,Rwanda,3.5,8,RWA,Rwanda,13146362,13461888,13776698,14094683,14414910,14737248,15061866,15387840,15715617,16045268,16375704,16706697,17038488,17371424,17705321,18040220,18376507,18714064,19051669,19388318,19724007,0.08,3537121.92
Full CD: 70% target,SL,Sierra Leone,1,30,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.3,8248949.4
Full CD: 70% target,SL,Sierra Leone,1.5,23,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.23,6324194.54
Full CD: 70% target,SL,Sierra Leone,2,16,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.16,4399439.68
Full CD: 70% target,SL,Sierra Leone,2.5,12,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.12,3299579.76
Full CD: 70% target,SL,Sierra Leone,3,10,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.1,2749649.8000000003
Full CD: 70% target,SL,Sierra Leone,3.5,8,SLE,Sierra Leone,8233969.999999999,8420641,8605718,8791092,8977972,9165376,9353150,9540988,9728848,9917104,10105188,10292482,10479347,10666285,10852748,11037682,11220979,11402875,11583095,11761686,11938548,0.08,2199719.84
Full CD: 70% target,SN,Senegal,1,24,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.24,13456900.08
Full CD: 70% target,SN,Senegal,1.5,18,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.18,10092675.06
Full CD: 70% target,SN,Senegal,2,12,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.12,6728450.04
Full CD: 70% target,SN,Senegal,2.5,9,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.09,5046337.53
Full CD: 70% target,SN,Senegal,3,7,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.07,3924929.1900000004
Full CD: 70% target,SN,Senegal,3.5,6,SEN,Senegal,16436119.999999998,16876720,17316449,17763163,18221567,18687800,19161050,19641034,20128434,20623578,21125872,21635686,22153523,22679016,23211962,23753290,24303115,24860626,25424698,25993655,26568156,0.06,3364225.02
Full CD: 70% target,TD,Chad,1,30,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.3,17485895.099999998
Full CD: 70% target,TD,Chad,1.5,23,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.23,13405852.91
Full CD: 70% target,TD,Chad,2,16,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.16,9325810.72
Full CD: 70% target,TD,Chad,2.5,12,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.12,6994358.039999999
Full CD: 70% target,TD,Chad,3,10,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.1,5828631.7
Full CD: 70% target,TD,Chad,3.5,8,TCD,Chad,16644701,17179740,17723315,18278568,18847148,19425960,20013209,20610497,21217718,21833626,22460393,23097491,23742562,24395658,25057645,25729890,26409296,27095478,27791218,28494382,29202529,0.08,4662905.36
Full CD: 70% target,TG,Togo,1,29,TGO,Togo,8442580,8644829,8848698,9053799,9260864,9470158,9682133,9896486,10113396,10333904,10558178,10784898,11014261,11246734,11481745,11719540,11959996,12202364,12446712,12693112,12941012,0.29,8239814.949999999
Full CD: 70% target,TG,Togo,1.5,25,TGO,Togo,8442580,8644829,8848698,9053799,9260864,9470158,9682133,9896486,10113396,10333904,10558178,10784898,11014261,11246734,11481745,11719540,11959996,12202364,12446712,12693112,12941012,0.25,7103288.75
Full CD: 70% target,TG,Togo,2,15,TGO,Togo,8442580,8644829,8848698,9053799,9260864,9470158,9682133,9896486,10113396,10333904,10558178,10784898,11014261,11246734,11481745,11719540,11959996,12202364,12446712,12693112,12941012,0.15,4261973.25
Full CD: 70% target,TG,Togo,2.5,12,TGO,Togo,8442580,8644829,8848698,9053799,9260864,9470158,9682133,9896486,10113396,10333904,10558178,10784898,11014261,11246734,11481745,11719540,11959996,12202364,12446712,12693112,12941012,0.12,3409578.5999999996
Full CD: 70% target,TG,Togo,3,9,TGO,Togo,8442580,8644829,8848698,9053799,9260864,9470158,9682133,9896486,10113396,10333904,10558178,10784898,11014261,11246734,11481745,11719540,11959996,12202364,12446712,12693112,12941012,0.09,2557183.95
Full CD: 70% target,TG,Togo,3.5,8,TGO,Togo,8442580,8644829,8848698,9053799,9260864,9470158,9682133,9896486,10113396,10333904,10558178,10784898,11014261,11246734,11481745,11719540,11959996,12202364,12446712,12693112,12941012,0.08,2273052.4
Full CD: 70% target,TZ,Tanzania,1,29,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.29,62149709.17999999
Full CD: 70% target,TZ,Tanzania,1.5,25,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.25,53577335.5
Full CD: 70% target,TZ,Tanzania,2,15,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.15,32146401.299999997
Full CD: 70% target,TZ,Tanzania,2.5,12,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.12,25717121.04
Full CD: 70% target,TZ,Tanzania,3,9,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.09,19287840.779999997
Full CD: 70% target,TZ,Tanzania,3.5,8,TZA,United Republic of Tanzania,61704518,63588334,65497748,67438106,69419073,71427810,73462459,75526304,77619828,79739837,81885304,84062352,86270886,88509837,90784591,93088536,95413992,97765602,100141517,102539970,104957697,0.08,17144747.36
Full CD: 70% target,UG,Uganda,1,29,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.29,44624243.58
Full CD: 70% target,UG,Uganda,1.5,25,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.25,38469175.5
Full CD: 70% target,UG,Uganda,2,15,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.15,23081505.299999997
Full CD: 70% target,UG,Uganda,2.5,12,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.12,18465204.24
Full CD: 70% target,UG,Uganda,3,9,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.09,13848903.18
Full CD: 70% target,UG,Uganda,3.5,8,UGA,Uganda,44404611,45853778,47249585,48582334,49924252,51284671,52667779,54074276,55500544,56937558,58380262,59824141,61273497,62728594,64184560,65647933.99999999,67116524,68590124,70067152,71541113,73014668,0.08,12310136.16
